Date,Sentiment,Close
2025-02-10,0.4,9.837823867797852
2025-02-05,0.25,9.724961280822754
2025-01-28,-0.2,9.63090991973877
2025-01-24,0.4,9.781392097473145
2025-01-22,-0.3,9.74377155303955
2025-01-20,0.1,9.668530464172363
2025-01-15,0.3,9.536857604980469
2025-01-12,0.4,9.536857604980469
2025-01-07,0.2,9.555667877197266
2025-01-02,0.51,9.574479103088379
2024-12-11,0.2,9.518047332763672
2024-12-05,0.3,9.612099647521973
2024-12-02,0.0,9.480426788330078
2024-11-30,0.2,9.480426788330078
2024-11-28,0.4,9.593289375305176
2024-11-27,0.455,9.574479103088379
2024-11-26,0.5,9.612099647521973
2024-11-25,0.2,9.68734073638916
2024-11-13,0.2,9.800203323364258
2024-11-12,0.195,9.856634140014648
2024-11-11,0.1,9.724961280822754
2024-11-08,0.44,9.875444412231445
2024-10-30,0.1,9.875444412231445
2024-10-29,0.35,9.837823867797852
2024-10-28,-0.2,9.781392097473145
2024-10-27,0.31,9.781392097473145
2024-10-26,0.1,9.781392097473145
2024-10-25,0.1,9.913065910339355
2024-10-24,0.1,9.95068645477295
2024-10-23,0.1,9.988306999206543
2024-10-22,0.4625,9.988306999206543
2024-10-20,0.075,9.988306999206543
2024-10-19,0.2,9.988306999206543
2024-10-17,-0.25,10.04473876953125
2024-10-09,0.6,9.875444412231445
2024-10-03,0.4,9.913065910339355
2024-10-02,0.2,9.837823867797852
2024-09-24,0.48,10.10116958618164
2024-09-22,0.3,10.10116958618164
2024-09-19,0.35,10.00711727142334
2024-09-11,0.55,10.04473876953125
2024-08-30,0.3,9.870028495788574
2024-08-29,0.3,9.778470993041992
2024-08-22,0.7,9.55872917175293
2024-08-15,0.6,9.320676803588867
2024-08-13,0.375,9.338988304138184
2024-08-08,0.29,9.284052848815918
2024-08-07,0.2,9.284052848815918
2024-07-24,-0.075,9.265741348266602
2024-07-17,0.52,9.229117393493652
2024-07-16,0.2,9.247428894042969
2024-07-10,0.3,9.174182891845703
2024-07-07,0.62,9.174182891845703
2024-07-05,0.4,9.19249439239502
2024-06-27,0.34,9.119247436523438
2024-05-28,0.485,9.14671516418457
2024-04-29,0.84,8.926974296569824
2024-03-22,0.38,8.78048038482666
2024-03-11,0.6,8.707521438598633
