Date,Close,Sentiment_Free_Malaysia_Today,Sentiment_The_Star,Sentiment_Yahoo_Finance,Sentiment_i3Investor
2025-10-07,4.252566814422607,0.0,0.0,0.0,0.0
2025-10-06,4.262320041656494,0.0,0.2,0.0,0.0
2025-10-03,4.233059406280518,0.0,0.0,0.0,0.0
2025-10-02,4.262320041656494,0.0,0.25,0.0,0.3314
2025-10-01,4.252566814422607,0.0,0.15,0.0,0.45
2025-09-30,4.223305702209473,0.0,0.0,0.0,0.0
2025-09-29,4.2428131103515625,0.0,0.0,0.0,0.0
2025-09-26,4.233059406280518,0.0,0.0,0.0,0.0
2025-09-25,4.1745381355285645,0.0,0.0,0.0,0.0
2025-09-24,4.194045066833496,0.0,0.0,0.0,0.1
2025-09-23,4.1745381355285645,0.0,0.6,0.0,0.15
2025-09-22,4.16478443145752,0.0,0.0,0.0,0.3
2025-09-19,4.135523319244385,0.0,0.0,0.0,0.0
2025-09-18,4.14527702331543,0.0,0.0,0.0,0.0
2025-09-17,4.194045066833496,0.0,0.0,0.0,0.0
2025-09-12,4.14527702331543,0.0,0.0,0.0,0.0
2025-09-11,4.116015911102295,0.0,0.0,0.0,0.0
2025-09-10,4.09163236618042,0.0,0.0,0.0,0.7
2025-09-09,4.082117080688477,0.0,0.0,0.0,0.0
2025-09-08,4.072601795196533,0.0,0.0,0.0,0.0
2025-09-04,4.063086032867432,0.0,0.0,0.0,0.0
2025-09-03,4.053570747375488,0.0,0.0,0.0,0.3667
2025-09-02,4.09163236618042,0.0,0.0,0.0,0.55
2025-08-29,4.063086032867432,0.0,0.0,-0.1,0.0
2025-08-28,4.072601795196533,0.0,0.0,0.0,0.0
2025-08-27,4.120178699493408,0.0,0.4,0.0,0.0812
2025-08-26,4.205817222595215,0.0,0.1167,0.0,0.3667
2025-08-25,4.291456699371338,0.0,0.0,0.0,0.0
2025-08-22,4.253394603729248,0.0,0.0,0.0,0.0
2025-08-21,4.234363555908203,0.0,0.0,0.0,0.0
2025-08-20,4.2438788414001465,0.0,0.0,0.0,0.0
2025-08-19,4.2438788414001465,0.0,0.0,0.0,0.0
2025-08-18,4.2438788414001465,0.0,0.0,0.0,0.0
2025-08-15,4.234363555908203,0.0,0.0,0.0,0.0
2025-08-14,4.234363555908203,0.0,0.0,0.0,0.0
2025-08-13,4.22484827041626,0.0,0.0,0.0,0.0
2025-08-12,4.186786651611328,0.0,0.0,0.0,0.0
2025-08-11,4.186786651611328,0.0,0.0,0.0,0.0
2025-08-08,4.120178699493408,0.0,0.0,0.0,0.0
2025-08-07,4.082117080688477,0.0,0.0,0.0,0.2167
2025-08-06,4.09163236618042,0.0,0.0,0.0,0.0
2025-08-05,4.034539699554443,0.0,0.0,0.0,0.0
2025-08-04,4.034539699554443,0.0,0.0,0.0,0.45
2025-08-01,4.082117080688477,0.0,0.0,0.0,0.0
2025-07-31,4.005993366241455,0.0,0.0,0.0,0.0
2025-07-30,4.082117080688477,0.0,0.0,0.0,0.0
2025-07-29,4.005993366241455,0.0,0.0,0.0,-0.2
2025-07-28,4.044054985046387,0.0,0.0,0.0,0.0
2025-07-25,4.082117080688477,0.0,0.0,0.0,0.0
2025-07-24,4.1011481285095215,0.0,0.0,0.0,0.0
2025-07-23,4.082117080688477,0.0,0.1,0.0,0.0
2025-07-22,4.1011481285095215,0.0,0.0,0.0,0.0
2025-07-21,4.09163236618042,0.0,0.0,0.0,0.0
2025-07-18,4.1011481285095215,0.0,0.0,0.0,0.3
2025-07-17,4.044054985046387,0.0,0.0,0.0,0.0
2025-07-16,4.0250244140625,0.0,0.0,0.0,0.0
2025-07-15,4.053570747375488,0.0,0.0,0.0,0.0
2025-07-14,4.129693984985352,0.0,0.0,0.0,0.0
2025-07-11,4.110663414001465,0.0,0.0,0.0,0.25
2025-07-10,4.09163236618042,0.0,0.0,0.0,0.0
2025-07-09,4.053570747375488,0.0,0.0,0.0,-0.25
2025-07-08,4.129693984985352,0.0,0.0,0.0,0.1
2025-07-07,4.120178699493408,0.0,0.0,0.0,0.4
2025-07-04,4.167755603790283,0.0,0.0,0.0,-0.25
2025-07-03,4.09163236618042,0.0,0.0,0.0,-0.3
2025-07-02,4.110663414001465,0.0,0.0,0.0,0.0
2025-07-01,4.053570747375488,0.0,0.0,0.0,0.15
2025-06-30,4.1011481285095215,0.0,0.0,0.0,0.0
2025-06-26,4.129693984985352,0.0,0.0,0.0,0.45
2025-06-25,4.09163236618042,0.0,0.0,0.0,-0.2
2025-06-24,4.1011481285095215,0.0,0.0,0.45,0.55
2025-06-23,4.205817222595215,0.0,0.0,0.0,0.1
2025-06-20,4.005993366241455,0.0,0.0,0.0,-0.35
2025-06-19,3.986963033676148,0.0,0.0,0.0,-0.125
2025-06-18,4.034539699554443,-0.75,-0.45,0.0,-0.3
2025-06-17,4.015508651733398,0.0,0.0,0.0,0.0
2025-06-16,4.0250244140625,0.0,0.0,0.0,-0.1
2025-06-13,4.044054985046387,0.0,0.0,0.0,0.0
2025-06-12,4.082117080688477,0.0,0.0,0.0,0.325
2025-06-11,4.1011481285095215,0.0,0.0,0.0,0.0
2025-06-10,4.053570747375488,0.0,0.0,0.0,-0.125
2025-06-09,4.053570747375488,0.0,0.0,0.0,0.25
2025-06-06,4.053570747375488,0.0,0.0,0.0,0.15
2025-06-05,4.072601795196533,0.0,0.0,0.0,0.1
2025-06-04,4.082117080688477,0.0,0.0,0.0,0.0
2025-06-03,4.072601795196533,0.0,0.0,0.0,0.0
2025-05-30,4.1011481285095215,0.0,0.0,0.0,0.0
2025-05-29,4.1011481285095215,0.0,0.0,0.0,0.0
2025-05-28,4.120178699493408,0.0,-0.6,0.0,0.0
2025-05-27,4.167755603790283,0.0,0.0,0.0,-0.3417
2025-05-26,4.196301937103272,-0.625,-0.675,0.0,0.0
2025-05-23,4.186786651611328,0.0,0.6,0.0,0.25
2025-05-22,4.09163236618042,0.0,0.0,0.0,0.1875
2025-05-21,4.215332984924316,0.0,0.3667,0.0,0.575
2025-05-20,4.300971984863281,0.0,0.0,0.0,0.0
2025-05-19,4.272425174713135,0.0,0.0,0.0,0.15
2025-05-16,4.281940937042236,0.0,0.0,0.0,0.0
2025-05-15,4.291456699371338,0.0,0.0,0.0,0.0
2025-05-14,4.310487270355225,0.0,0.0,0.0,0.4
2025-05-13,4.281940937042236,0.0,0.0,0.0,0.0
2025-05-09,4.22484827041626,0.0,0.0,0.0,0.27
2025-05-08,4.234363555908203,0.0,0.2,0.0,0.3
2025-05-07,4.253394603729248,0.0,0.0,0.0,0.0
2025-05-06,4.253394603729248,0.0,0.0,0.0,0.3
2025-05-05,4.253394603729248,0.0,0.0,0.0,0.1
2025-05-02,4.215332984924316,0.0,0.0,0.0,0.0
2025-04-30,4.253394603729248,0.0,0.0,0.0,0.0
2025-04-29,4.215332984924316,0.0,0.0,0.0,0.0
2025-04-28,4.234363555908203,0.0,0.0,0.0,0.0
2025-04-25,4.1487250328063965,0.0,0.0,0.0,0.0
2025-04-24,4.15824031829834,0.0,0.0,0.0,0.3
2025-04-23,4.186786651611328,0.0,0.0,0.0,0.0
2025-04-22,4.15824031829834,0.0,0.0,0.0,0.0
2025-04-21,4.186786651611328,0.0,0.0,0.0,0.1
2025-04-18,4.177271366119385,0.0,0.0,0.0,0.25
2025-04-17,4.120178699493408,0.0,0.0,0.0,0.25
2025-04-16,4.09163236618042,0.0,0.0,0.0,0.55
2025-04-15,4.1011481285095215,0.0,0.0,0.0,0.0
2025-04-14,4.1011481285095215,0.0,0.0,0.0,0.1
2025-04-11,4.034539699554443,0.0,0.0,0.0,0.0
2025-04-10,4.044054985046387,0.0,0.0,0.0,0.0
2025-04-09,3.89180850982666,0.0,0.0,0.0,0.0
2025-04-08,4.015508651733398,0.0,0.0,0.0,0.0
2025-04-07,4.005993366241455,0.0,0.0,0.0,0.0
2025-04-04,4.15824031829834,0.0,0.0,0.0,0.0
2025-04-03,4.186786651611328,0.0,0.0,0.0,0.0
2025-04-02,4.177271366119385,0.0,0.0,0.0,0.0
2025-03-28,4.205817222595215,0.0,0.0,0.0,0.0
2025-03-27,4.272425174713135,0.0,0.0,0.0,0.0
2025-03-26,4.253394603729248,0.0,0.0,0.0,0.0
2025-03-25,4.22484827041626,0.0,0.05,0.0,0.0
2025-03-24,4.262909889221191,0.0,0.0,0.0,0.0
2025-03-21,4.272425174713135,0.0,0.0,0.0,0.0
2025-03-20,4.262909889221191,0.0,0.0,0.0,0.0
2025-03-19,4.320002555847168,0.0,0.0,0.0,0.0
2025-03-17,4.320002555847168,0.0,0.0,0.0,0.0
2025-03-14,4.262909889221191,0.0,0.0,0.0,0.0
2025-03-13,4.262909889221191,0.0,0.0,0.0,0.0
2025-03-12,4.120178699493408,0.0,0.0,0.0,0.0
2025-03-11,4.19630241394043,0.0,0.0,0.0,0.0
2025-03-10,4.224153995513916,0.0,0.0,0.0,0.0
2025-03-07,4.224153995513916,0.0,0.0,0.0,0.0
2025-03-06,4.261289596557617,0.0,0.0,0.0,0.0
2025-03-05,4.29842472076416,0.0,0.0,0.0,0.0
2025-03-04,4.205585956573486,0.0,0.0,0.0,0.0
2025-03-03,4.233437538146973,0.0,0.0,0.0,0.0
2025-02-28,4.205585956573486,0.0,0.0,0.0,0.0
2025-02-27,4.168450355529785,0.0,0.0,0.0,0.0
2025-02-26,4.224153995513916,0.7,0.85,0.0,0.0
2025-02-25,4.140598773956299,0.0,0.0,0.0,0.0
2025-02-24,4.149882793426514,0.0,0.0,0.0,0.0
2025-02-21,4.177733898162842,0.0,0.0,0.0,0.0
2025-02-20,4.168450355529785,0.0,0.0,0.0,0.0
2025-02-19,4.214869499206543,0.0,0.0,0.0,0.0
2025-02-18,4.177733898162842,0.0,0.0,0.0,0.0
2025-02-17,4.149882793426514,0.0,0.0,0.0,0.0
2025-02-14,4.168450355529785,0.0,0.0,0.0,0.0
2025-02-13,4.131314754486084,0.0,0.0,0.0,0.0
2025-02-12,4.177733898162842,0.0,0.0,0.0,0.0
2025-02-10,4.131314754486084,0.0,0.0,0.0,0.0
2025-02-07,4.131314754486084,0.0,0.0,0.0,0.0
2025-02-06,4.131314754486084,0.0,0.0,0.0,0.0
2025-02-05,4.122031211853027,0.0,0.0,0.0,0.0
2025-02-04,4.084896087646484,0.0,0.0,0.0,0.0
2025-02-03,4.010624885559082,0.0,-0.2,0.0,0.0
2025-01-31,4.001341342926025,0.0,0.0,0.0,0.0
2025-01-28,4.057044506072998,0.0,0.0,0.0,0.0
2025-01-27,4.066328048706055,0.0,0.0,0.0,0.0
2025-01-24,4.019908905029297,0.0,0.0,0.0,0.0
2025-01-23,4.029192924499512,0.0,0.0,0.0,0.0
2025-01-22,4.084896087646484,0.0,0.45,0.0,0.0
2025-01-21,4.057044506072998,0.0,0.0,0.0,0.0
2025-01-20,4.001341342926025,0.0,0.0,0.0,0.0
2025-01-17,4.122031211853027,0.0,0.0,0.0,0.0
2025-01-16,4.0756120681762695,0.0,0.0,0.0,0.0
2025-01-15,4.084896087646484,0.0,0.0,0.0,0.0
2025-01-14,4.084896087646484,0.0,0.0,0.0,0.0
2025-01-13,4.131314754486084,0.0,0.0,0.0,0.0
2025-01-10,4.122031211853027,0.0,0.0,0.0,0.0
2025-01-09,4.122031211853027,0.0,-0.0333,0.0,0.0
2025-01-08,4.131314754486084,0.0,0.0,0.0,0.0
2025-01-07,4.187018394470215,0.0,0.0,0.0,0.0
2025-01-06,4.187018394470215,0.0,0.0,0.0,0.0
2025-01-03,4.177733898162842,0.0,0.0,0.0,0.0
2025-01-02,4.214869499206543,0.0,0.0,0.0,0.0
2024-12-31,4.233437538146973,0.0,0.0,0.0,0.0
2024-12-30,4.214869499206543,0.0,0.0,0.0,0.0
2024-12-27,4.242721557617188,0.0,0.0,0.0,0.0
2024-12-26,4.214869499206543,0.0,-0.85,0.0,0.0
2024-12-24,4.224153995513916,0.0,0.0,0.0,0.0
2024-12-23,4.19630241394043,0.0,0.0,0.0,0.0
2024-12-20,4.140598773956299,0.0,0.85,0.0,0.0
2024-12-19,4.168450355529785,0.0,0.0,0.0,0.0
2024-12-18,4.168450355529785,0.0,0.05,0.0,0.0
2024-12-17,4.19630241394043,0.0,0.45,0.0,0.0
2024-12-16,4.214869499206543,0.0,0.0,0.0,0.0
2024-12-13,4.242721557617188,0.0,0.0,0.0,0.0
2024-12-12,4.242721557617188,0.0,0.0,0.0,0.0
2024-12-11,4.2798566818237305,0.0,0.1,0.0,0.0
2024-12-10,4.19630241394043,0.0,0.0,0.0,0.0
2024-12-09,4.214869499206543,0.0,0.0,0.0,0.0
2024-12-06,4.252005100250244,0.0,0.0,0.0,0.0
2024-12-05,4.242721557617188,0.0,0.0,0.0,0.0
2024-12-04,4.205585956573486,0.0,0.0,0.0,0.0
2024-12-03,4.187018394470215,0.0,0.75,0.0,0.0
2024-12-02,4.149882793426514,0.0,0.0,0.0,0.0
2024-11-29,4.149882793426514,0.0,0.6,0.0,0.0
2024-11-28,4.094179153442383,0.0,0.0,0.0,0.0
2024-11-27,4.122031211853027,0.0,0.0,0.0,0.0
2024-11-26,4.112747669219971,0.0,0.0,0.0,0.0
2024-11-25,4.131314754486084,0.0,0.0,0.0,0.0
2024-11-22,4.066328048706055,0.0,0.0,0.0,0.0
2024-11-21,4.084896087646484,0.0,0.4,0.0,0.0
2024-11-20,4.094179153442383,0.0,0.0,0.0,0.0
2024-11-19,4.122031211853027,0.0,0.0,0.0,0.0
2024-11-18,4.177733898162842,0.0,0.0,0.0,0.0
2024-11-15,4.149882793426514,0.0,0.0,0.0,0.0
2024-11-14,4.149882793426514,0.0,0.0,0.0,0.0
2024-11-13,4.149882793426514,0.0,0.0,0.0,0.0
2024-11-12,4.122031211853027,0.0,0.0,0.0,0.0
2024-11-11,4.094179153442383,0.0,0.0,0.0,0.0
2024-11-08,4.168450355529785,0.0,0.0,0.0,0.0
2024-11-07,4.177733898162842,0.0,0.0,0.0,0.0
2024-11-06,4.168450355529785,0.0,0.0,0.0,0.0
2024-11-05,4.112747669219971,0.0,0.0,0.0,0.0
2024-11-04,4.103463649749756,0.0,0.0,0.0,0.0
2024-11-01,4.140598773956299,0.0,0.3,0.0,0.0
2024-10-30,4.103463649749756,0.0,0.0,0.0,0.0
2024-10-29,4.140598773956299,0.0,0.0,0.0,0.0
2024-10-28,4.140598773956299,0.0,0.0,0.0,0.0
2024-10-25,4.094179153442383,0.0,0.0,0.0,0.0
2024-10-24,4.19630241394043,0.0,0.0,0.0,0.0
2024-10-23,4.224153995513916,0.0,0.0,0.0,0.0
2024-10-22,4.224153995513916,0.0,0.95,0.0,0.0
2024-10-21,4.242721557617188,0.0,0.0,0.0,0.0
2024-10-18,4.242721557617188,0.0,0.0,0.0,0.0
2024-10-17,4.214869499206543,0.0,0.0,0.0,0.0
2024-10-16,4.140598773956299,0.0,0.0,0.0,0.0
2024-10-15,4.1591668128967285,0.0,0.0,0.0,0.0
2024-10-14,4.0756120681762695,0.0,0.0,0.0,0.0
2024-10-11,4.001341342926025,0.0,-0.05,0.0,0.0
2024-10-10,4.242721557617188,0.75,0.05,0.0,0.0
2024-10-09,4.242721557617188,0.6,0.475,0.0,0.0
2024-10-08,4.242721557617188,0.0,-0.1,0.0,0.0
2024-10-07,4.233437538146973,0.0,0.0,0.0,0.0
2024-10-04,4.205585956573486,0.0,0.0,0.0,0.0
2024-10-03,4.242721557617188,0.0,0.0,0.0,0.0
2024-10-02,4.205585956573486,0.0,0.0,0.0,0.0
2024-10-01,4.2798566818237305,0.0,0.0,0.0,0.0
2024-09-30,4.233437538146973,0.0,0.0,0.0,0.0
2024-09-27,4.261289596557617,0.0,0.0,0.0,0.0
2024-09-26,4.335560321807861,0.0,0.0,0.0,0.0
2024-09-25,4.29842472076416,0.0,0.0,0.0,0.0
2024-09-24,4.344843864440918,0.0,0.0,0.0,0.0
2024-09-23,4.363410949707031,0.0,0.0,0.0,0.0
2024-09-20,4.363410949707031,0.0,0.0,0.0,0.0
2024-09-19,4.354127407073975,0.0,0.0,0.0,0.0
2024-09-18,4.3726959228515625,0.0,0.0,0.0,0.0
2024-09-17,4.363410949707031,0.0,0.0,0.0,0.0
2024-09-13,4.363410949707031,0.0,0.0,0.0,0.0
2024-09-12,4.316992282867432,0.0,0.0,0.0,0.0
2024-09-11,4.363410949707031,0.0,0.0,0.0,0.0
2024-09-10,4.46553373336792,0.0,0.0,0.0,0.0
2024-09-09,4.3634114265441895,0.85,0.35,0.0,0.0
2024-09-06,4.317959308624268,0.0,0.0,0.0,0.0
2024-09-05,4.317959308624268,0.0,0.0,0.0,0.0
2024-09-04,4.32705020904541,0.0,0.0,0.0,0.0
2024-09-03,4.3634114265441895,0.0,0.0,0.0,0.0
2024-09-02,4.317959308624268,0.0,0.0,0.0,0.0
2024-08-30,4.381592273712158,0.0,0.0,0.0,0.0
2024-08-29,4.272507190704346,0.0,0.0,0.0,0.0
2024-08-28,4.3634114265441895,0.0,0.1,0.0,0.0
2024-08-27,4.254325866699219,0.65,0.625,0.0,0.0
2024-08-26,4.099789142608643,0.0,0.0,0.0,0.0
2024-08-23,4.117969989776611,0.0,0.0,0.0,0.0
2024-08-22,4.172512531280518,0.0,0.0,0.0,0.0
2024-08-21,4.208874225616455,0.0,0.0,0.0,0.0
2024-08-20,4.245235919952393,0.0,0.0,0.0,0.0
2024-08-19,4.1270599365234375,0.0,0.0,0.0,0.0
2024-08-16,3.899799108505249,0.0,0.0,0.0,0.0
2024-08-15,3.88161826133728,0.0,0.0,0.0,0.0
2024-08-14,3.8361663818359375,0.0,0.0,0.0,0.0
2024-08-13,3.872528076171875,0.0,0.0,0.0,0.0
2024-08-12,3.872528076171875,0.0,0.0,0.0,0.0
2024-08-09,3.854346990585327,0.0,0.0,0.0,0.0
2024-08-08,3.8361663818359375,0.0,0.0,0.0,0.0
2024-08-07,3.854346990585327,0.0,0.0,0.0,0.0
2024-08-06,3.817984819412232,0.0,0.0,0.0,0.0
2024-08-05,3.754352331161499,0.0,0.0,0.0,0.0
2024-08-02,3.890709161758423,0.0,0.0,0.0,0.0
2024-08-01,3.872528076171875,0.0,0.0,0.0,0.0
2024-07-31,3.827075481414795,0.0,0.0,0.0,0.0
2024-07-30,3.799803972244263,0.0,0.0,0.0,0.0
2024-07-29,3.854346990585327,0.0,0.0,0.0,0.0
2024-07-26,3.827075481414795,0.0,0.0,0.0,0.0
2024-07-25,3.827075481414795,0.0,0.0,0.0,0.0
2024-07-24,3.799803972244263,0.0,0.0,0.0,0.0
2024-07-23,3.817984819412232,0.0,0.0,0.0,0.0
2024-07-22,3.808894872665405,0.0,0.0,0.0,0.0
2024-07-19,3.854346990585327,0.0,0.0,0.0,0.0
2024-07-18,3.86343765258789,0.0,0.0,0.0,0.0
2024-07-17,3.7907137870788574,0.0,0.1,0.0,0.0
2024-07-16,3.754352331161499,0.0,0.0,0.0,0.0
2024-07-15,3.754352331161499,0.0,0.0,0.0,0.0
2024-07-12,3.7361714839935294,0.0,0.0,0.0,0.0
2024-07-11,3.745261669158936,0.0,0.0,0.0,0.0
2024-07-10,3.763442277908325,0.0,0.0,0.0,0.0
2024-07-09,3.7361714839935294,0.0,0.0,0.0,0.0
2024-07-05,3.672538280487061,0.0,0.0,0.0,0.0
